Id,Label,度
钙,钙,21
乳脂,乳脂,1
半固体,半固体,3
水解,水解,7
铁锈,铁锈,5
硅,硅,8
天然香料,天然香料,1
添加剂,添加剂,10
麦芽酚,麦芽酚,1
酶活性,酶活性,3
胃饥饿素,胃饥饿素,1
铪,铪,1
轻水,轻水,2
化学反应器,化学反应器,1
重水,重水,2
锗,锗,1
富集,富集,11
氩,氩,1
氮气,氮气,11
钆,钆,1
钯,钯,2
贵金属,贵金属,1
溴,溴,3
化学合成,化学合成,3
铈,铈,1
银,银,3
镓,镓,2
铕,铕,1
核能,核能,6
化学式,化学式,3
核裂变,核裂变,2
镧,镧,1
钐,钐,1
氧化铁,氧化铁,3
铷,铷,1
氧化铝,氧化铝,2
一氧化碳,一氧化碳,8
铼,铼,3
正态分布,正态分布,3
温度计,温度计,3
接触式温度计,接触式温度计,1
氯化亚钴,氯化亚钴,1
表面张力,表面张力,2
干燥,干燥,26
油脂,油脂,13
酸度,酸度,6
巴斯德,巴斯德,4
防腐剂,防腐剂,7
酸雨,酸雨,1
冷室,冷室,1
深红色,深红色,2
二氧化硫,二氧化硫,5
火成岩,火成岩,1
硫酸,硫酸,5
洋兰,洋兰,2
嘌呤,嘌呤,2
糖类,糖类,6
缓冲能力,缓冲能力,2
硅胶,硅胶,1
科里,科里,4
电子自旋,电子自旋,4
导管,导管,3
黑色素,黑色素,3
白介素,白介素,1
干扰素,干扰素,4
干酪,干酪,4
自燃,自燃,1
打浆机,打浆机,1
不溶性,不溶性,2
水溶性,水溶性,4
免疫检测,免疫检测,1
波尔,波尔,8
热力学,热力学,4
短周期,短周期,3
炼金术,炼金术,7
化学元素,化学元素,4
煅烧,煅烧,1
核合成,核合成,1
对称性,对称性,7
负电荷,负电荷,3
溶液,溶液,12
渗透压,渗透压,3
微环境,微环境,4
分子说,分子说,1
浓度梯度,浓度梯度,1
钙离子,钙离子,6
离子泵,离子泵,1
芳香族氨基酸,芳香族氨基酸,1
疏水性,疏水性,3
去污剂,去污剂,1
对称轴,对称轴,1
离心力,离心力,4
食用油,食用油,5
紫苏醛,紫苏醛,1
天然色素,天然色素,3
沉积岩,沉积岩,1
玻璃纤维,玻璃纤维,3
各向同性,各向同性,2
墨水,墨水,2
临界值,临界值,6
灵敏度,灵敏度,6
雄激素,雄激素,1
荷尔蒙,荷尔蒙,2
信息素,信息素,1
蜡质,蜡质,5
景天酸代谢,景天酸代谢,1
腺体,腺体,2
胶片,胶片,2
感光性,感光性,1
本底辐射,本底辐射,1
腐蚀,腐蚀,5
表面能,表面能,1
裂变,裂变,2
多酚,多酚,4
多酚氧化酶,多酚氧化酶,3
粘液,粘液,4
单糖,单糖,2
苯硫脲,苯硫脲,1
鱼油,鱼油,5
食用色素,食用色素,1
肌纤维,肌纤维,2
试剂,试剂,3
朱砂,朱砂,1
左旋,左旋,2
金箔,金箔,6
胶原蛋白,胶原蛋白,4
二肽酶,二肽酶,1
砷,砷,19
氨基酸,氨基酸,15
弱碱性,弱碱性,3
偏酸,偏酸,3
植酸,植酸,2
强酸,强酸,4
多态性,多态性,5
精密仪器,精密仪器,3
单核苷酸,单核苷酸,2
表皮生长因子,表皮生长因子,4
乙烷,乙烷,1
液化天然气,液化天然气,1
薄荷醇,薄荷醇,2
避蚊胺,避蚊胺,2
介质,介质,8
通透性,通透性,2
组织胺,组织胺,2
食品添加剂,食品添加剂,10
吸附性,吸附性,1
作用机理,作用机理,4
吸附能力,吸附能力,2
活性炭,活性炭,1
无定形,无定形,1
无定形碳,无定形碳,1
同素异形体,同素异形体,1
矿物油,矿物油,2
能量守恒定律,能量守恒定律,2
悬浮液,悬浮液,2
吸收率,吸收率,4
热应力,热应力,1
室温,室温,10
熔化,熔化,6
电池,电池,10
磷酸盐,磷酸盐,1
胺酶,胺酶,1
交联,交联,1
谷氨酰胺,谷氨酰胺,1
氨气,氨气,2
精细结构,精细结构,2
生物燃料,生物燃料,1
相对湿度,相对湿度,2
吸收热,吸收热,4
空气湿度,空气湿度,2
除湿器,除湿器,1
光催化剂,光催化剂,1
受体蛋白,受体蛋白,3
不饱和脂肪酸,不饱和脂肪酸,7
不饱和,不饱和,4
亚麻酸,亚麻酸,4
色氨酸,色氨酸,1
苯乙胺,苯乙胺,1
受体阻断,受体阻断,1
科顿,科顿,1
烯酸,烯酸,5
大麻碱,大麻碱,1
海洛因,海洛因,2
皮质素,皮质素,1
汽化,汽化,1
头孢菌素,头孢菌素,1
石棉纤维,石棉纤维,1
双硫,双硫,2
青霉素,青霉素,5
砒霜,砒霜,5
苯并芘,苯并芘,2
脂质,脂质,7
氰化钾,氰化钾,2
游离,游离,8
合成气,合成气,1
热容量,热容量,1
血糖,血糖,9
生长激素,生长激素,4
重排,重排,2
膜片钳,膜片钳,1
天平,天平,6
单体,单体,3
移液管,移液管,1
微米,微米,9
半乳糖,半乳糖,1
甲基丙二酸,甲基丙二酸,1
铵盐,铵盐,5
乳糖酶,乳糖酶,2
苯丙酮尿症,苯丙酮尿症,1
乳清蛋白,乳清蛋白,8
聚合,聚合,3
三磷酸腺苷,三磷酸腺苷,1
酯,酯,3
磷酸化酶,磷酸化酶,1
糖原分解,糖原分解,1
环境温度,环境温度,4
视蛋白,视蛋白,2
生物化学反应,生物化学反应,3
玻璃管,玻璃管,2
促甲状腺激素,促甲状腺激素,1
甲状腺素,甲状腺素,1
甲状腺激素,甲状腺激素,3
绒毛膜促性腺激素,绒毛膜促性腺激素,1
氨基,氨基,1
正铁血红蛋白,正铁血红蛋白,1
乙酰水杨酸,乙酰水杨酸,3
糖皮质激素,糖皮质激素,3
氢氯噻嗪,氢氯噻嗪,1
苯,苯,3
可待因,可待因,1
苯酚,苯酚,1
唾液酸,唾液酸,2
转录酶,转录酶,1
酶抑制,酶抑制,2
血凝素,血凝素,4
神经氨酸,神经氨酸,3
通道阻断剂,通道阻断剂,1
化学性质,化学性质,6
铬,铬,4
担子菌,担子菌,1
汞,汞,10
金属离子,金属离子,3
荧光物质,荧光物质,1
蜡烛,蜡烛,2
凡士林,凡士林,1
摩尔,摩尔,6
尼龙,尼龙,4
光感受器,光感受器,1
电化学,电化学,1
吗啡,吗啡,4
分子结构,分子结构,5
涕灭威,涕灭威,1
植物油,植物油,6
酸类,酸类,1
亲脂性,亲脂性,1
皂化反应,皂化反应,1
固体物质,固体物质,1
溶剂,溶剂,7
有机溶剂,有机溶剂,3
达玛,达玛,1
奇偶性,奇偶性,1
共沉淀,共沉淀,1
电泳,电泳,2
移码突变,移码突变,1
离心管,离心管,1
蛋白胶,蛋白胶,1
聚合酶,聚合酶,2
角动量,角动量,4
固态,固态,7
碳纳米管,碳纳米管,2
纳米材料,纳米材料,2
硒化镉,硒化镉,1
囊性纤维化,囊性纤维化,1
碱基对,碱基对,4
单倍体,单倍体,2
周期表,周期表,1
水污染,水污染,2
取样,取样,5
衍射,衍射,3
合成化学,合成化学,1
肽链,肽链,1
亚克隆,亚克隆,1
结构设计,结构设计,1
饱和键,饱和键,2
精炼,精炼,2
可可脂,可可脂,3
动物油,动物油,1
氢化油,氢化油,1
氢化,氢化,1
饱和度,饱和度,1
棕榈油,棕榈油,2
内酯,内酯,1
驱避剂,驱避剂,1
碳酸钠,碳酸钠,1
碳酸,碳酸,5
碱性食物,碱性食物,2
缓冲溶液,缓冲溶液,2
水溶液,水溶液,1
酸碱,酸碱,2
酸性物质,酸性物质,3
碳酸氢钠,碳酸氢钠,3
凝固剂,凝固剂,1
稳定剂,稳定剂,2
甘油三酯,甘油三酯,2
增稠剂,增稠剂,2
氨基转移酶,氨基转移酶,1
杂环,杂环,1
粘肽,粘肽,1
磺胺,磺胺,2
溶菌酶,溶菌酶,1
内酰胺类抗生素,内酰胺类抗生素,1
线粒体,线粒体,4
腐胺,腐胺,1
胺类,胺类,1
尸胺,尸胺,1
纯度,纯度,5
类黄酮,类黄酮,2
可卡因,可卡因,1
限制性内切酶,限制性内切酶,1
卡介苗,卡介苗,4
引物,引物,3
寡核苷酸,寡核苷酸,1
角质,角质,2
前列腺素,前列腺素,2
苯巴比妥,苯巴比妥,1
蜡,蜡,5
丙三醇,丙三醇,1
对比试验,对比试验,1
平衡常数,平衡常数,2
绝对粘度,绝对粘度,1
称量,称量,3
热传递,热传递,1
水冷却,水冷却,1
热对流,热对流,1
量杯,量杯,1
热传导,热传导,1
均质性,均质性,1
冷却速率,冷却速率,2
磁力搅拌器,磁力搅拌器,1
冷却曲线,冷却曲线,1
自催化,自催化,1
脂,脂,5
钢铁,钢铁,9
陶器,陶器,2
自动催化,自动催化,1
锡,锡,1
合金,合金,3
八面体,八面体,1
十二面体,十二面体,1
脱氧核苷酸,脱氧核苷酸,1
基本单位,基本单位,1
有机胺,有机胺,1
碳氢化合物,碳氢化合物,2
油燃烧,油燃烧,2
氢气,氢气,7
碱吸收,碱吸收,1
精馏,精馏,1
溶解度,溶解度,1
有机材料,有机材料,1
煤化工,煤化工,1
丙烯,丙烯,2
低温甲醇,低温甲醇,1
乙烯丙烯,乙烯丙烯,1
燃料电池,燃料电池,2
空气过滤器,空气过滤器,1
干冰,干冰,2
嘧啶,嘧啶,1
连串反应,连串反应,2
醛脱氢酶,醛脱氢酶,2
蒸馏水,蒸馏水,2
水槽,水槽,3
凝胶电泳,凝胶电泳,1
电泳槽,电泳槽,1
二十二碳,二十二碳,4
脂类,脂类,2
结构模型,结构模型,1
侵染,侵染,2
超微结构,超微结构,1
滤液,滤液,2
核磁共振,核磁共振,7
神经胶质,神经胶质,2
胶质,胶质,2
核酸,核酸,3
可溶性,可溶性,4
衣壳化,衣壳化,1
复合体,复合体,4
构象,构象,2
光色素,光色素,1
硒,硒,1
茶多酚,茶多酚,1
氧化反应,氧化反应,1
有机物,有机物,3
溶解氧,溶解氧,1
六碳,六碳,1
五烯酸,五烯酸,1
藻胶,藻胶,1
褐藻,褐藻,2
硅基,硅基,1
衣原体,衣原体,3
透气性,透气性,1
交叉反应,交叉反应,1
二硫键,二硫键,1
丝氨酸,丝氨酸,2
基团,基团,4
半胱氨酸,半胱氨酸,2
脯氨酸,脯氨酸,2
催化反应,催化反应,1
酸性氨基酸,酸性氨基酸,1
内质网,内质网,1
苏氨酸,苏氨酸,1
亲水性,亲水性,2
磷酸化,磷酸化,1
高尔基体,高尔基体,1
糖基化,糖基化,1
嵌合,嵌合,2
橡胶,橡胶,7
低温冰箱,低温冰箱,3
反应程度,反应程度,1
过氧化氢,过氧化氢,4
金霉素,金霉素,1
蒙脱石,蒙脱石,2
甲基化酶,甲基化酶,1
缺失突变,缺失突变,1
胶体,胶体,1
电泳分离,电泳分离,1
乙酰胆碱,乙酰胆碱,2
乙酰化,乙酰化,1
复合物,复合物,2
电子伏特,电子伏特,1
破伤风毒素,破伤风毒素,1
类毒素,类毒素,3
百日咳毒素,百日咳毒素,1
多糖,多糖,5
白喉毒素,白喉毒素,1
乳清,乳清,1
离子交换,离子交换,2
洗脱,洗脱,1
膜分离,膜分离,1
酸碱度,酸碱度,3
扎那米韦,扎那米韦,2
活性中心,活性中心,1
卵磷脂,卵磷脂,2
疏水,疏水,2
高密度脂蛋白,高密度脂蛋白,1
转分化,转分化,1
脂蛋白,脂蛋白,2
焚烧,焚烧,3
粘土,粘土,1
脱氢表雄酮,脱氢表雄酮,1
经验常数,经验常数,1
肌红蛋白,肌红蛋白,1
环境标准,环境标准,2
锑,锑,1
阻燃剂,阻燃剂,2
铝,铝,6
镁,镁,5
盐浴,盐浴,1
硫酸镁,硫酸镁,1
泻盐,泻盐,1
碘,碘,4
苦盐,苦盐,1
溶质,溶质,1
金刚烷胺,金刚烷胺,2
缩合反应,缩合反应,1
缩合,缩合,1
内毒素,内毒素,1
合成染料,合成染料,3
还原反应,还原反应,2
靛蓝,靛蓝,1
羟基,羟基,1
糖基,糖基,1
沉淀物,沉淀物,1
基本成分,基本成分,2
孕激素,孕激素,4
硼砂,硼砂,2
氧化砷,氧化砷,1
三氧化二砷,三氧化二砷,1
亚砷酸酐,亚砷酸酐,1
五氧化二砷,五氧化二砷,1
原子钟,原子钟,1
漆稀释剂,漆稀释剂,1
免疫球蛋白,免疫球蛋白,4
白血球,白血球,1
己胺,己胺,1
糖精,糖精,1
液化,液化,4
阿片,阿片,1
石碳酸,石碳酸,1
蜜腺,蜜腺,1
钚,钚,3
晶体管,晶体管,2
玉米淀粉,玉米淀粉,2
空气污染指数,空气污染指数,1
光化学烟雾,光化学烟雾,1
多环芳烃,多环芳烃,2
原子光谱,原子光谱,2
配糖体,配糖体,1
锈,锈,1
麻黄碱,麻黄碱,2
扩散过程,扩散过程,1
热稳定性,热稳定性,3
透析,透析,5
合成橡胶,合成橡胶,1
硬度,硬度,4
功能基,功能基,1
碳酸镁,碳酸镁,1
镁离子,镁离子,2
乳浊液,乳浊液,1
喷雾干燥,喷雾干燥,1
残留物,残留物,2
氧化变质,氧化变质,1
三氯硝基甲烷,三氯硝基甲烷,1
酸性气体,酸性气体,1
氯丁橡胶,氯丁橡胶,1
氯气,氯气,2
过滤面,过滤面,1
过滤器,过滤器,2
氢氰酸,氢氰酸,1
稀有气体,稀有气体,1
风能,风能,2
冷却塔,冷却塔,1
褐煤,褐煤,1
锂电池,锂电池,2
化学变化,化学变化,1
化学感受器,化学感受器,2
尼古丁,尼古丁,3
柠檬酸钙,柠檬酸钙,1
脱脂,脱脂,2
氰化物,氰化物,2
亚甲基,亚甲基,1
钙化,钙化,1
硫化,硫化,1
电场,电场,6
测量值,测量值,2
高血糖素,高血糖素,1
G蛋白偶联受体,G蛋白偶联受体,2
放射性同位素,放射性同位素,4
肾上腺素受体,肾上腺素受体,1
促肾上腺皮质激素,促肾上腺皮质激素,1
费希尔,费希尔,1
测量误差,测量误差,2
相关系数,相关系数,1
熵,熵,3
标准差,标准差,1
泊松分布,泊松分布,1
多元分析,多元分析,1
对氨基苯甲酸,对氨基苯甲酸,1
合成酶,合成酶,1
甘醇,甘醇,1
对氨基苯磺酰胺,对氨基苯磺酰胺,1
偶氮染料,偶氮染料,1
放热反应,放热反应,2
硅酸盐水泥,硅酸盐水泥,1
聚乙烯,聚乙烯,3
黏土,黏土,2
反应器,反应器,3
灰泥,灰泥,1
焊接,焊接,1
复合材料,复合材料,2
临界温度,临界温度,1
屈服应力,屈服应力,1
聚丙烯,聚丙烯,2
绝缘体,绝缘体,1
粒子数反转,粒子数反转,1
势阱,势阱,1
理想气体,理想气体,1
绝对零度,绝对零度,3
波尔兹曼常数,波尔兹曼常数,1
势垒,势垒,1
高铁血红蛋白,高铁血红蛋白,1
化工厂,化工厂,1
悬浮颗粒物,悬浮颗粒物,1
分解产物,分解产物,1
苯胺,苯胺,1
挥发,挥发,1
吸附作用,吸附作用,1
化学武器,化学武器,1
气体分析仪,气体分析仪,1
瓦斯,瓦斯,2
萜烯,萜烯,1
干燥剂,干燥剂,1
吸水能力,吸水能力,1
废渣,废渣,1
冰晶石,冰晶石,1
冷凝器,冷凝器,1
沥滤,沥滤,1
硼,硼,1
膨润土,膨润土,1
钌,钌,1
蒸汽锅炉,蒸汽锅炉,1
硅烷,硅烷,1
氢化物,氢化物,1
边界层,边界层,1
赤铁矿,赤铁矿,1
铁矿石,铁矿石,1
锰,锰,2
营养比,营养比,1
氩气,氩气,1
羰基化合物,羰基化合物,1
化学工程,化学工程,1
吸热反应,吸热反应,1
火山岩,火山岩,1
锇,锇,1
钒,钒,1
反应式,反应式,1
沸石,沸石,1
反应混合物,反应混合物,1
钨,钨,2
真值,真值,1
正交,正交,2
泰勒级数,泰勒级数,1
内扩散,内扩散,1
类固醇,类固醇,4
雌二醇,雌二醇,2
加压素,加压素,1
多普勒效应,多普勒效应,3
法拉,法拉,2
抗凝剂,抗凝剂,1
壬醛,壬醛,1
润湿,润湿,1
开蓬,开蓬,1
滴滴涕,滴滴涕,1
量子论,量子论,8
双原子分子,双原子分子,1
竞争性,竞争性,2
尿素酶,尿素酶,1
丙酮,丙酮,1
酸中毒,酸中毒,2
酮体,酮体,1
丙硫氧嘧啶,丙硫氧嘧啶,1
精氨酸,精氨酸,3
秋水仙碱,秋水仙碱,1
一氧化氮,一氧化氮,1
仪器分析,仪器分析,1
肉豆蔻醚,肉豆蔻醚,1
角蛋白,角蛋白,1
滤纸,滤纸,1
层析,层析,1
黄素,黄素,1
球蛋白,球蛋白,3
生物节律,生物节律,1
褪黑素,褪黑素,3
促性腺激素,促性腺激素,1
碳同位素,碳同位素,1
系统误差,系统误差,1
氦气,氦气,2
比热容,比热容,1
焓,焓,1
黄麻,黄麻,1
咖啡碱,咖啡碱,1
核球,核球,1
放线菌素,放线菌素,1
链霉素,链霉素,1
稳定同位素,稳定同位素,1
能量耗散,能量耗散,1
链式反应,链式反应,3
能量守恒,能量守恒,1
升华,升华,5
鱼肝油,鱼肝油,1
维生素D3,维生素D3,1
利尿剂,利尿剂,1
毫摩尔,毫摩尔,2
内转换,内转换,1
可的松,可的松,1
胆汁酸,胆汁酸,1
砷超标,砷超标,1
曲霉毒素,曲霉毒素,3
蛇纹石,蛇纹石,1
实验误差,实验误差,1
冷却剂,冷却剂,2
放射性废物,放射性废物,1
电脉冲,电脉冲,1
直接效应,直接效应,1
电荷分布,电荷分布,1
绝对值,绝对值,3
拉普拉斯变换,拉普拉斯变换,1
退火,退火,1
电子管,电子管,1
